"","GSM524151.CEL.gz","GSM524152.CEL.gz","GSM524153.CEL.gz","GSM524154.CEL.gz","GSM524155.CEL.gz","GSM524156.CEL.gz","GSM524157.CEL.gz","GSM524158.CEL.gz","GSM524159.CEL.gz","GSM524160.CEL.gz","GSM524161.CEL.gz","GSM524162.CEL.gz","GSM524163.CEL.gz","GSM524164.CEL.gz","GSM524165.CEL.gz","GSM524166.CEL.gz","GSM524167.CEL.gz","GSM524168.CEL.gz","GSM524169.CEL.gz","GSM524170.CEL.gz"
"233679_3p_at",6.24401867043314,6.46661413430594,6.6481028619589,6.40150441922733,5.73805940778717,5.64644648997228,5.26040436994622,5.28347051224882,5.31511455689263,5.09936475626115,6.45277106867642,6.27923312566641,6.76837488514631,6.07669875635876,5.66141895830872,5.47705677793967,5.79947012075034,5.58643008743534,5.37293731157931,5.43841952686747
"g12053040_3p_s_at",6.35387196050884,6.02882589520336,5.97968073526533,7.47826311366087,8.32073030411259,8.25198144930577,8.33869670561677,6.74874427455605,7.83551667784396,8.30004596211303,6.82721766146699,4.88459816020913,6.16774280088697,7.01837931629504,6.01805822013453,7.36121678646838,8.35096240719247,8.51887703697595,8.48289568062386,7.57880625878974
"Hs.171952.1.S1_3p_at",6.84494360719546,7.18783211571686,6.22778601890599,5.51453541210779,6.34379502761245,6.9675644793622,6.71870111640767,7.82409236836951,7.17491658078568,7.35491629438555,7.34138303750909,7.62553805262342,6.28586544858151,6.62570873493094,6.60716805865362,7.02425060694592,7.16521799045319,7.49426139174108,7.89953014863028,5.76798582911189
"Hs.94109.0.S2_3p_a_at",2.6466387654603,2.33774036966448,2.82903687557956,2.80447560736226,2.64350740028632,3.00606799193552,2.93269370908173,3.51396333529782,3.1291730091355,3.86597061582558,2.2375438274579,2.58250171939569,2.60972413710394,2.54856813550506,2.87365134071827,3.53560877259008,3.98745652729424,3.72551341314089,3.40985117437031,2.9953434751387
"242462_3p_at",5.83714361956128,6.47046579229124,5.94011110364432,7.0787619330372,5.81075645696987,7.02995831042055,6.47789794317809,6.73713996669961,6.61725907231838,7.45076399522235,7.14067183632239,6.40053659380282,6.70733795813801,6.92795158271915,6.72950055649564,7.12720648201496,6.64596342001311,5.47120866362152,6.87699359270583,5.66805363401727
"Hs.181205.0.S1_3p_at",7.95751661254765,6.7393228752811,6.83720021850335,7.68303943457543,7.59835803070808,8.12462332050492,7.45494505660141,7.30588650755372,7.14844775966705,8.55314525284195,7.63972375663565,7.51046828662556,8.24491827121681,6.80401607040064,6.62978201893576,7.63567492973994,8.36431458161417,8.5935795659878,8.43657013746197,7.42499944627441
"Hs.107242.0.S1_3p_at",9.15072935343611,8.27277672527067,7.78405329109417,8.99912911653487,9.28295641459496,9.1652572310344,9.06662113209861,8.67440149046321,9.04875503499993,9.61978467085904,8.14494073949851,7.89820229488014,8.30434261067034,8.12820624290419,9.28754708740718,9.40442959515435,9.02262052986575,9.05246970831122,8.61335784250135,8.67656815890954
"Hs.287562.0.S1_3p_at",4.18907950566283,3.98195728935392,4.86775737126156,5.04125538040682,5.16090676850637,4.3424384929882,4.18511710211633,5.60514038806042,4.75703327542187,5.31451132039237,4.63343650302323,4.64731057810817,4.93092013417878,4.28866312911862,5.08066273812621,5.29936475998066,4.03465754962313,6.87122376453091,5.41912834765643,4.96851386020362
"Hs2.406976.1.S1_3p_x_at",4.16362193786866,4.85505115027052,5.50553062471065,5.94321526298236,6.30545454330689,5.88857944192003,6.06739499365665,6.51598916018644,6.26507228559161,6.94352520059724,4.80753413637427,4.59507449796516,4.70587867650212,5.35596413655025,6.42563803449148,6.50155303443154,6.61086284352483,4.32829899583799,5.91670439302385,6.68207621859298
"Hs2.123474.1.S1_3p_s_at",5.05233192116421,5.5713709467218,6.02213782610989,4.83618914894449,5.92423546556102,5.04190071828583,5.21084581193964,6.38434869306195,6.04387234300828,6.0976541523489,4.91803372739733,5.12533338332606,5.52181713350709,5.73829786375721,5.10984985931428,6.08515558643815,6.08102944350592,6.12531328170031,5.91764781064807,4.71009992610566
"Hs.120851.0.A1_3p_at",6.3580590401419,6.29846117155157,5.63737624273456,6.26984310064422,5.91565679663346,5.8016282067007,6.74078677855555,7.70590861612558,6.57987340071417,6.58873912950345,6.07202635220387,5.61057077661984,6.9987720186122,6.1614635041602,5.23971907188349,6.19458265807186,6.39398318129189,7.3763772121967,7.56224914905737,7.12172546642581
"231402_3p_at",5.62227030771845,5.77973173897785,5.53355921371729,5.51454069211188,4.86726481265198,4.87109681685727,4.55183681537883,4.40798828103421,4.75114250981774,4.42226578925259,5.46208713548419,5.69499397287675,5.51022389666771,5.03615932284847,4.68321030277397,4.42294279874969,4.81346501408639,4.78404316029284,4.47504051648659,4.55242055778573
"Hs2.183409.1.S1_3p_s_at",5.96213682327593,5.45221210680254,6.21328847701236,4.89312051242227,5.53314350609183,4.81280959308059,5.17396298865044,6.43885415912796,5.83633700699123,5.32492416481491,6.35830359294858,5.25911696161401,6.04639286086774,5.65199475933602,6.8181487780432,7.05667984845615,5.2351163059291,5.97324440210829,6.71418110390268,4.86720031816637
"221179_3p_at",6.95483387595472,6.93716663602997,7.03833460501417,6.97742329126274,6.31815598979074,6.03002176627217,5.98476413089809,5.85870046601964,5.90580200957743,5.82000232592658,6.93351009139181,6.50635397519615,6.9551770144015,6.68479796863127,6.01384318800129,5.97671295992178,6.07472638320234,6.12635148658757,5.82236505179991,6.22182595822955
"Hs2.407260.1.S1_3p_at",3.90080660096889,4.13017033980624,4.52839366649577,4.07124996336876,5.89371734344398,5.17662942491474,4.82039763528866,5.02806044806905,4.11224758324331,5.16737596140353,4.4222197920912,3.91828562548986,3.73982740069354,4.01166586196,4.69333748429204,5.23990927629425,4.90778808714664,6.98205884530295,6.66364174694366,4.72761785593742
"g5006890_3p_a_at",5.14090741653525,5.06343075416661,5.13879498704739,5.49231452762663,7.4383958724351,6.23624045690939,7.60577803681916,6.77780188831615,7.30774651116076,8.02629452317783,5.17119506729351,5.30620656454189,5.36288623178867,5.6947355871314,5.68775815195369,6.89930096013005,8.02034896050801,7.26111387445017,7.14624521855548,6.82463974078589
"Hs.180628.4.A1_3p_at",5.71256372570058,6.21145538685959,5.02384885050697,5.36656445137731,7.67113421952654,7.19056832808245,7.71703635865394,7.78642277111661,8.56887359310827,7.95065566768542,5.94614627655781,5.90027475502066,5.50184256980033,6.22152773336407,6.0179300524284,7.02664906754826,7.82076036854631,8.41150085522897,7.5781027334661,7.84704494984868
"Hs2.134930.1.S1_3p_at",6.18412091495473,6.648275955625,5.63290546648089,5.34106745092901,5.99520214142965,5.67511567825703,5.75809130274718,6.96955443034937,6.69341362978484,6.93261646813187,6.13834831998305,5.91052445267203,5.87775093942562,6.21121245617067,4.94124037179471,6.1824941314566,6.57772519495623,6.00639085639617,7.11337803324263,7.48414824997741
"Hs.135159.0.S1_3p_at",3.67893698323049,3.26582758949682,2.66625278422109,2.8630193567466,2.79268066813455,3.86539099112315,3.21718346311225,5.19720494919625,2.70516376395932,4.39569027830306,4.60855108814699,4.52063095812466,2.9760772387278,3.23716358973098,3.42353885061886,3.41100405904118,2.72879627482316,3.83553185189865,2.61245285870397,2.79116124562773
"g5031644_3p_at",10.8162401670839,11.0457390639903,10.5657124485907,10.4097328045323,8.6611281007509,8.96525512769769,9.06714147969263,9.48511019525576,9.85612943163672,9.50359213286332,10.8102171579581,10.1949506028316,10.4756152586435,10.5347925109282,8.85311933300079,8.98631720607002,8.60311968157336,9.18932325801694,9.40400408050406,9.55171180690294
"Hs.306353.0.S1_3p_at",3.50920343062596,4.28170668414269,3.87823589698132,4.94158252651521,6.28979352319978,3.27224683180909,5.36969780499982,5.55119842530585,4.30824236907384,5.04000871640927,6.00094123092907,5.4128065131942,6.2350808758526,5.68747908428841,4.46300093901421,5.8713369673059,5.75863328787914,2.33044824584868,6.40594361824821,5.2298914632497
"Hs.143253.1.S1_3p_x_at",7.54357184515713,7.28172296012737,6.85897284131453,6.81368852251822,7.61110176403094,7.63591509852961,8.25088875465518,7.78706170037134,8.26390341800826,8.02200468472423,7.18163537202163,7.0564425395949,6.69031271183574,7.07256770718387,6.84613179079137,8.03620837770061,7.89469405968994,8.63111794289737,8.17295466826337,7.89472952730169
"g13376561_3p_at",5.66434946363174,5.27522813191684,5.94186118588378,6.71125280372975,7.19104853365565,5.85329582563548,6.51495560047077,6.25995817409815,6.59207548348942,7.10571183293244,7.24692146065267,6.66457910857575,6.55025485734926,6.92105255855132,5.68216669796394,6.41895098618992,6.46154030421779,5.45358423246003,6.69281266567316,6.90224594184683
"210499_3p_s_at",6.53486052908677,6.56496549004049,6.77927412044828,6.42246812287194,5.77173362064116,5.63398106293801,5.78334276240321,5.73287252998202,5.69302894564578,5.58725143928729,6.48961125658666,6.66519689530916,6.62284579878592,6.7103717467118,5.74687304878242,5.71150721145479,5.81569701417871,5.76205815377603,5.56302047741455,5.76178006994872
"Hs.10283.1.A1_3p_at",6.51796308639332,5.71655091972033,5.36515953043342,5.64336851018076,6.11313106967326,7.54015909771383,7.55829788100369,8.53001466508367,8.13640455029374,8.49285375234328,5.97135862678669,5.71060058647303,6.53038423126406,5.94432252406651,6.31301426977051,7.22328422080316,7.5123945864372,7.46922816437474,6.38073892240773,6.78755292480674
"225762_3p_x_at",7.26421906410917,6.90782620872075,6.75900110476478,7.83676663457464,7.06747288681346,6.21468898496817,6.16122028837111,6.4331732829001,8.61274711989873,7.07351067559503,7.57450499440526,8.33469583041163,7.99462034372148,7.34810358171367,6.39269658776069,8.31365250324895,6.9170002533086,7.22622902708028,7.36130064991324,6.48761110565621
"Hs.21276.1.S2_3p_at",7.29328513146041,7.32452939541971,6.03573627742882,7.26019504119602,6.32658898215175,7.80080897483018,8.0850978123444,7.95272025300373,8.32377437380041,8.2291780031747,7.24118173129097,6.73726042660223,6.36266450171079,7.47897369171279,6.72107023842945,6.70086385351206,8.11124068364508,6.01660678743157,8.63414935346636,6.47234311559022
"Hs.174045.0.S1_3p_at",3.7075473199722,4.421597258423,3.92356861189199,3.29759244853682,4.36025201759029,4.42759258481653,4.19956981505353,5.27979061580694,4.53812860030456,4.38897928989765,5.42451059482288,3.90206685920501,4.50049895151566,4.36466954577778,4.88984549307856,4.91803036862523,4.16867823180907,5.39386728754706,5.55875988354266,4.09544982621922
"Hs.191614.0.S1_3p_at",4.04641865052084,4.30271275242685,5.21446912459106,5.93615917716291,3.97662516207199,5.40831228279251,3.85111935395574,4.90377858577048,7.42458574379114,6.12915754286643,5.51081800387262,4.72923252249037,6.90806589299297,4.49966246072179,5.51236726901324,3.77971248896271,6.18688641171597,4.03278654024921,4.45164782092863,5.9851212953916
"g575577_3p_a_at",3.74567020253209,3.04557622197296,3.0508319247995,2.93232410065711,3.91103397168153,3.18443854517411,3.93470560326848,5.21460805949494,3.23992636563741,4.15014955951174,3.65193712767308,4.1723918520667,2.91448128570148,3.08011486305978,3.98745652729424,4.68425877836208,3.87634943255361,5.1679793891859,2.7786985381375,3.09316230837845
"Hs.82425.1.S2_3p_a_at",8.19211056295708,8.13115923822013,7.56751327798011,7.38909938339259,7.92133845387471,8.89215207268155,9.01798259563781,9.21529069813247,9.44648795736476,9.5133152466787,7.8772547641566,7.45847923093737,7.02725466189769,7.54407386088176,7.49957801728164,8.64712327215161,9.04672100613006,9.15902552872829,9.02719026542271,7.9214904615576
"g2209346_3p_s_at",6.54502261159631,6.8065045044308,6.28053133125903,6.06287600304378,6.70304901689051,7.19649074537949,7.02402897534121,6.61445259191511,7.21111741472167,7.40923818641275,6.32273565200446,5.83805736671924,6.58901837311697,6.22372520701784,7.63875896087242,7.0530697411655,7.07327507304483,7.24509307866361,7.08086395807357,7.16969887798054
"g5031600_3p_s_at",5.43115649839113,5.55431451040075,5.35908459120836,5.67659252682831,6.99359309108974,6.34672062976038,7.03965382771927,5.86826303244503,6.64891803846982,6.47626559947237,6.12614505679502,6.0191507497332,5.90636463399447,5.90712425662894,6.7011072540657,7.19860987674142,7.06556923890973,7.52388414569635,7.39500331449211,5.77601164300728
"g5031570_3p_a_at",5.19565730710927,7.25518879408762,7.78446176778375,6.56662880189336,7.38004069631676,8.04822121438878,7.38060042602639,8.79035811811007,8.37404242840512,8.01744363578817,7.6409627558379,6.2347394201412,6.4825164177198,6.89757416699142,7.54128126217009,7.67415693556514,7.12907893984213,8.4440318625973,8.6824887184163,6.18653336597202
"Hs.8037.0.A2_3p_at",3.86075601068848,4.13500417802344,4.40182124421224,4.16877178191799,4.86023926515214,4.87791305185171,4.9612020280993,4.84955102385357,4.97227681485233,4.87877007115344,4.70630839633142,5.65229514582253,4.31488932324242,5.12885217243758,4.33457526422862,5.60348461838664,5.52598432895809,5.53807437573698,4.76516134081146,5.23060025539552
"g5032200_3p_a_at",8.44711938582772,7.93088856904453,7.66598986026317,7.70211905785219,8.11643192577616,8.40847050623702,8.55729222952626,8.57875180023035,8.99997491142591,8.53352160765886,8.35619266395919,6.79395523709165,7.82282960650459,7.91354224575467,8.05242315615545,8.77172352468352,8.81893443700677,8.76533178625328,8.94972187230066,8.92009988317022
"Hs.278358.0.A1_3p_x_at",5.10677141296622,5.03795622520717,5.72599574090119,5.95403368097079,6.39128110382386,6.10253418718934,5.34201748963328,6.05241310183276,5.60182205905753,5.44977665973234,5.12861017419165,4.66512640776005,5.48664281041436,5.61242342725764,6.55683371011936,6.34242867083981,6.46636471121246,6.25194862282135,6.32015171758662,6.51779844664003
"Hs2.314414.1.S1_3p_s_at",5.7731078080566,6.13496385969238,5.96131929385034,4.61745055825987,4.74533643119602,5.8033632487161,5.87235458555802,6.54374206164765,6.1777419459356,5.69001247789606,6.42975120194404,5.58868353428738,4.75087650326294,5.93645383537629,5.15655517160552,4.97297602739843,5.4131906034263,7.5948850417089,7.84402525276897,5.01683749644919
"Hs.3273.0.S1_3p_at",8.53808500239409,8.56916721017945,8.68318652608678,8.48565222733897,9.26712868390813,9.39983629347043,9.7388451518028,9.7021111076632,9.57476753051454,9.69852319608365,8.72395004132629,8.97241444433418,8.66274243742083,8.8229088704985,9.65923021052649,10.0114769283882,9.82199104603168,9.09045558047278,9.67137361935348,9.60453358023138
"g6434903_3p_at",5.82186620381092,5.72974772502831,5.32911598877947,6.06371995737074,6.45631131526989,7.03418642986133,6.88661842425529,5.2458113384137,6.7726640368612,5.88846963874945,5.45026971498965,4.91987948976528,5.01715583859763,5.71291892104184,6.06568037672378,6.05782266745141,8.1024267444549,6.0046571756975,6.78480220174038,6.05542421428443
"g5032016_3p_a_at",8.65402712312296,8.21791455620063,6.63098547315071,7.33472734985226,7.09269165972885,6.20635293949348,6.33095115246381,7.76136603801909,7.62110749085615,8.10642043370786,8.65447467779282,7.42538897310487,6.82291797234126,8.2096090393932,7.07861683404644,7.49577161132374,6.70999494069854,5.78499073487401,8.22886944311398,6.73311120279295
"g7019502_3p_s_at",7.8069789474316,7.37350238639346,6.61941950811367,7.81310305536512,8.66931369335848,7.9068080473286,8.47583338821277,7.79881696084897,7.70302877277791,8.18957899390496,7.72361715244821,6.92977770550418,7.13388284160548,6.92271539008271,8.37076579968309,8.1890228591179,8.10983626425154,7.97307353573607,8.19998601101267,8.04699656354198
"Hs.6048.0.S2_3p_at",5.89456362532219,6.69837222254362,5.94735314876116,5.89452115375242,6.35099112619522,6.36639335691942,6.51360867172937,6.97147128312128,7.08178161672048,7.49315707492826,6.1062250261508,5.72918064903585,6.07544561482431,6.02329125320747,5.99026640064552,6.81101727003456,6.18423298189092,6.48272460800841,7.24752023602612,6.893573493061
"g12002215_3p_at",6.32716823259678,6.31272154455597,6.04348292220341,5.97589388852868,6.85475765197677,6.95886465289377,5.36969780499982,7.26220999213623,6.77269193635077,6.39059714148408,5.61360644844145,4.70664146308837,5.00471676807819,5.03531092798769,6.86655067602753,6.05191540094498,5.12998172874474,6.36585844479514,6.41166592151962,6.11801951791922
"Hs.153961.0.S1_3p_a_at",5.81501389354207,5.75174662523716,6.26413818904551,5.97259735463431,6.83571735395979,6.94006214377323,6.76373529650531,6.18319826047263,6.85507626967808,7.19274700846448,5.5024821667803,6.03640529319736,5.92504597363342,5.99681082292991,7.15067234575806,7.26471624612758,7.6401805476264,6.5154737456122,6.19056609744247,7.65334443899026
"g12654450_3p_a_at",9.95970440933936,9.76160975609625,10.1947172806871,11.3770023849268,9.65662952525649,9.18563846895878,9.82321385189594,8.61250766855173,9.33515066120084,10.1265682298815,9.46732126130929,9.88923721084046,10.4824159923713,11.2111342781723,9.09497785862557,9.70300380444541,8.51791993831691,10.5113238293362,9.68119218893884,10.7811768425678
"g6382080_3p_at",7.25217798650401,8.51312771296927,7.97023942659232,8.07465498485705,6.25295977004521,7.79674934449038,7.3524736969657,8.52444197237021,8.54249595509244,7.06777130919028,8.24624712171084,6.47068034993949,5.45715129523226,7.25163480380357,6.24983553474271,5.93511048364912,6.49237172213152,6.07106498900527,7.2063864748834,6.56324691870985
"Hs.54310.0.A1_3p_at",6.04157300720163,6.000573059324,5.70763762035178,4.98830729603993,5.88497277852691,5.50076204913203,6.10534692930294,6.98905132772851,7.2610352223062,7.13156913739023,5.84168578289273,5.00741324259116,5.22279941213487,5.95401452943295,5.62966285842957,6.02824538617379,6.82920815419835,6.93503067768951,6.40112510383092,6.51243879856125
"Hs.181304.1.S1_3p_at",6.07523774305652,5.82420620166083,4.92490435585015,5.72809884962023,5.79216650478053,5.84183852820487,6.52175689823919,6.5618312571045,4.98094278187529,6.01291707150273,5.7266746079291,5.44071905695619,5.07050915236072,5.29175247065237,5.5209755316313,5.0432417496694,6.52396927608305,6.20101126841339,5.17636605898488,5.65728492271906
"Hs.278898.0.A2_3p_at",5.61446251573188,5.57425358134169,5.26087791004684,5.25378092868915,5.7759093691661,6.63307577860427,5.69528048321735,7.25340845326379,7.60892176320036,6.79584045062678,5.97473340711224,5.5835382824758,4.41040287967328,5.37545752797774,5.82086743309192,5.99582684116007,6.81699791275023,6.48738616519889,5.77954435517979,5.14837810673283
